bucket,key,size_bytes,created,owner,policy_id
engineering-bucket,finance-bucket/reports/invoice_7452.pdf,1013585727,2020-01-16T07:58:15Z,Sales,POL-SAL-2Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_7453.png,219460048,2025-10-11T19:16:33Z,Operations,POL-IT-5Y
sales-bucket,analytics-bucket/raw/events_7454.parquet,7124520540,2020-09-30T06:54:45Z,Marketing,POL-OPS-2Y
sales-bucket,hr-bucket/files/employee_7455.docx,5421209955,2025-12-22T11:57:30Z,Analytics,POL-SUP-1Y
analytics-bucket,analytics-bucket/raw/events_7456.parquet,1299546910,2021-01-13T13:12:47Z,Sales,POL-ENG-3Y
marketing-bucket,sales-bucket/presentations/deck_7457.pptx,10494193083,2025-09-09T21:45:28Z,Legal,POL-MKT-3Y
legal-bucket,support-bucket/tickets/case_7458.json,6790266468,2025-03-05T09:46:31Z,Legal,POL-OPS-2Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_7459.png,13687759565,2025-04-24T05:55:59Z,Finance,POL-IT-5Y
legal-bucket,engineering-bucket/builds/artifact_7460.jar,19537409356,2023-06-04T08:16:06Z,Finance,POL-ENG-3Y
hr-bucket,sales-bucket/presentations/deck_7461.pptx,12651024850,2022-12-02T11:21:49Z,Sales,POL-SUP-1Y
marketing-bucket,hr-bucket/files/employee_7462.docx,1790120577,2025-04-17T00:04:26Z,Finance,POL-LGL-7Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_7463.png,15866834638,2020-07-14T05:47:13Z,Legal,POL-ENG-3Y
support-bucket,marketing-bucket/assets/2023/brand_logo_7464.png,10997800951,2021-11-14T13:59:36Z,HR,POL-LGL-7Y
data-lake-bucket,analytics-bucket/raw/events_7465.parquet,4717296907,2025-09-30T16:57:51Z,Marketing,POL-FIN-7Y
analytics-bucket,engineering-bucket/builds/artifact_7466.jar,18744844744,2021-06-12T13:14:11Z,IT,POL-SUP-1Y
analytics-bucket,hr-bucket/files/employee_7467.docx,11453196813,2021-07-04T04:28:35Z,Support,POL-ENG-3Y
analytics-bucket,analytics-bucket/raw/events_7468.parquet,13137093458,2021-07-07T09:24:23Z,Analytics,POL-FIN-7Y
sales-bucket,legal-bucket/contracts/agreement_7469.pdf,13778250361,2024-07-30T10:33:00Z,Support,POL-SUP-1Y
marketing-bucket,finance-bucket/reports/invoice_7470.pdf,2473577734,2025-01-13T02:50:24Z,Analytics,POL-ENG-3Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7471.png,12848862948,2021-08-05T20:10:10Z,Legal,POL-ENG-3Y
support-bucket,legal-bucket/contracts/agreement_7472.pdf,3916788837,2021-08-03T05:35:44Z,Support,POL-ANL-1Y
sales-bucket,sales-bucket/presentations/deck_7473.pptx,10819942485,2024-07-27T19:38:22Z,Legal,POL-SUP-1Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_7474.png,1147552129,2025-01-31T07:04:28Z,IT,POL-IT-5Y
devops-bucket,engineering-bucket/builds/artifact_7475.jar,6628115990,2025-06-27T11:18:01Z,Finance,POL-ANL-1Y
support-bucket,engineering-bucket/builds/artifact_7476.jar,6881144994,2022-02-07T19:12:50Z,IT,POL-SAL-2Y
devops-bucket,sales-bucket/presentations/deck_7477.pptx,3511260724,2024-10-14T23:30:55Z,Support,POL-ANL-1Y
legal-bucket,support-bucket/tickets/case_7478.json,13390610362,2024-01-01T00:51:31Z,Legal,POL-OPS-2Y
support-bucket,hr-bucket/files/employee_7479.docx,4709997335,2022-08-21T18:33:00Z,HR,POL-HR-5Y
marketing-bucket,legal-bucket/contracts/agreement_7480.pdf,10120638050,2023-07-15T17:42:35Z,Support,POL-LGL-7Y
data-lake-bucket,sales-bucket/presentations/deck_7481.pptx,1222705135,2023-08-22T10:05:50Z,Analytics,POL-LGL-7Y
hr-bucket,legal-bucket/contracts/agreement_7482.pdf,5683290415,2021-05-09T07:44:51Z,HR,POL-OPS-2Y
finance-bucket,finance-bucket/reports/invoice_7483.pdf,3087115298,2020-03-25T02:44:37Z,Operations,POL-ANL-1Y
hr-bucket,support-bucket/tickets/case_7484.json,11646562860,2020-01-13T00:08:05Z,Analytics,POL-HR-5Y
analytics-bucket,legal-bucket/contracts/agreement_7485.pdf,4888871190,2021-07-12T14:58:28Z,Engineering,POL-SUP-1Y
data-lake-bucket,finance-bucket/reports/invoice_7486.pdf,15385880461,2021-04-22T22:46:47Z,Legal,POL-ENG-3Y
marketing-bucket,hr-bucket/files/employee_7487.docx,19697009903,2023-11-14T01:31:30Z,Operations,POL-SAL-2Y
support-bucket,analytics-bucket/raw/events_7488.parquet,1834127566,2023-05-23T20:33:07Z,Sales,POL-HR-5Y
finance-bucket,support-bucket/tickets/case_7489.json,1625748071,2024-09-22T17:46:21Z,Support,POL-MKT-3Y
engineering-bucket,engineering-bucket/builds/artifact_7490.jar,16631972369,2025-12-26T21:25:48Z,Operations,POL-OPS-2Y
support-bucket,hr-bucket/files/employee_7491.docx,9673713935,2025-11-06T15:30:55Z,Marketing,POL-ENG-3Y
hr-bucket,support-bucket/tickets/case_7492.json,6358324908,2025-12-04T12:46:39Z,Operations,POL-IT-5Y
hr-bucket,legal-bucket/contracts/agreement_7493.pdf,4034395386,2020-07-14T16:13:24Z,Engineering,POL-LGL-7Y
hr-bucket,finance-bucket/reports/invoice_7494.pdf,11855756097,2023-09-18T07:42:09Z,Legal,POL-HR-5Y
analytics-bucket,hr-bucket/files/employee_7495.docx,18174856778,2020-09-13T13:49:39Z,Legal,POL-MKT-3Y
devops-bucket,finance-bucket/reports/invoice_7496.pdf,11794338532,2024-10-17T11:23:40Z,Sales,POL-OPS-2Y
marketing-bucket,engineering-bucket/builds/artifact_7497.jar,9149546223,2022-05-09T13:17:19Z,Engineering,POL-ENG-3Y
analytics-bucket,support-bucket/tickets/case_7498.json,10781869418,2025-05-04T07:34:21Z,Legal,POL-SUP-1Y
analytics-bucket,support-bucket/tickets/case_7499.json,2601483111,2021-08-04T16:24:20Z,Sales,POL-OPS-2Y
data-lake-bucket,support-bucket/tickets/case_7500.json,17137682579,2023-01-03T20:42:13Z,Operations,POL-IT-5Y
analytics-bucket,sales-bucket/presentations/deck_7501.pptx,151923941,2025-01-21T15:51:30Z,Support,POL-MKT-3Y
hr-bucket,engineering-bucket/builds/artifact_7502.jar,13547420406,2020-09-09T23:34:46Z,Sales,POL-HR-5Y
analytics-bucket,support-bucket/tickets/case_7503.json,11384804559,2024-02-15T18:13:52Z,Sales,POL-HR-5Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_7504.png,1125823283,2021-02-22T16:05:01Z,Operations,POL-OPS-2Y
data-lake-bucket,finance-bucket/reports/invoice_7505.pdf,4680441417,2020-02-29T05:06:49Z,Operations,POL-MKT-3Y
sales-bucket,finance-bucket/reports/invoice_7506.pdf,19884403142,2025-05-06T10:43:46Z,Marketing,POL-MKT-3Y
marketing-bucket,hr-bucket/files/employee_7507.docx,6021099126,2022-03-01T00:14:07Z,Support,POL-OPS-2Y
devops-bucket,support-bucket/tickets/case_7508.json,7985708592,2023-08-14T23:23:23Z,HR,POL-OPS-2Y
support-bucket,support-bucket/tickets/case_7509.json,9781703428,2023-08-05T06:07:33Z,Legal,POL-MKT-3Y
analytics-bucket,finance-bucket/reports/invoice_7510.pdf,16471572871,2023-04-15T16:49:02Z,Finance,POL-ANL-1Y
analytics-bucket,hr-bucket/files/employee_7511.docx,11198086888,2020-06-10T22:54:35Z,Support,POL-MKT-3Y
marketing-bucket,marketing-bucket/assets/2023/brand_logo_7512.png,13206884056,2021-07-30T12:30:48Z,Sales,POL-IT-5Y
support-bucket,hr-bucket/files/employee_7513.docx,13423942461,2025-09-22T17:49:41Z,Support,POL-HR-5Y
analytics-bucket,support-bucket/tickets/case_7514.json,16494284877,2024-08-26T05:13:46Z,Support,POL-MKT-3Y
hr-bucket,engineering-bucket/builds/artifact_7515.jar,10481657032,2024-09-24T09:34:21Z,Marketing,POL-OPS-2Y
data-lake-bucket,finance-bucket/reports/invoice_7516.pdf,5587117345,2022-06-07T16:50:28Z,Finance,POL-LGL-7Y
finance-bucket,engineering-bucket/builds/artifact_7517.jar,9319310577,2024-02-05T22:25:57Z,HR,POL-FIN-7Y
analytics-bucket,hr-bucket/files/employee_7518.docx,6358177903,2024-03-04T18:03:01Z,Support,POL-IT-5Y
marketing-bucket,analytics-bucket/raw/events_7519.parquet,3907153890,2023-12-16T05:53:41Z,Finance,POL-HR-5Y
support-bucket,engineering-bucket/builds/artifact_7520.jar,1793744449,2022-08-13T20:39:12Z,Legal,POL-SAL-2Y
support-bucket,hr-bucket/files/employee_7521.docx,13153726809,2024-12-26T07:24:55Z,Analytics,POL-ANL-1Y
devops-bucket,sales-bucket/presentations/deck_7522.pptx,9493412728,2020-04-13T02:14:52Z,Support,POL-LGL-7Y
finance-bucket,hr-bucket/files/employee_7523.docx,7656691927,2021-05-04T14:22:52Z,Sales,POL-HR-5Y
data-lake-bucket,finance-bucket/reports/invoice_7524.pdf,1798578443,2021-08-17T16:13:41Z,Analytics,POL-SUP-1Y
marketing-bucket,analytics-bucket/raw/events_7525.parquet,14955369666,2021-12-03T16:03:22Z,Marketing,POL-SUP-1Y
marketing-bucket,sales-bucket/presentations/deck_7526.pptx,11735827840,2025-11-12T14:29:27Z,Support,POL-SUP-1Y
engineering-bucket,sales-bucket/presentations/deck_7527.pptx,9780181685,2021-12-11T15:06:00Z,Marketing,POL-FIN-7Y
marketing-bucket,engineering-bucket/builds/artifact_7528.jar,14024039967,2025-06-16T23:11:03Z,Engineering,POL-IT-5Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_7529.png,13573694189,2023-12-18T08:04:40Z,HR,POL-ENG-3Y
engineering-bucket,support-bucket/tickets/case_7530.json,9366629175,2020-11-04T20:13:34Z,Marketing,POL-LGL-7Y
legal-bucket,analytics-bucket/raw/events_7531.parquet,11278415954,2021-11-30T07:00:46Z,Marketing,POL-MKT-3Y
finance-bucket,analytics-bucket/raw/events_7532.parquet,1586495668,2022-03-12T11:33:24Z,HR,POL-FIN-7Y
analytics-bucket,hr-bucket/files/employee_7533.docx,2094306810,2021-06-03T10:53:38Z,Support,POL-LGL-7Y
hr-bucket,legal-bucket/contracts/agreement_7534.pdf,5674285507,2020-04-24T02:33:40Z,Marketing,POL-IT-5Y
sales-bucket,hr-bucket/files/employee_7535.docx,15742372010,2021-08-24T06:18:50Z,HR,POL-MKT-3Y
engineering-bucket,engineering-bucket/builds/artifact_7536.jar,14350898286,2023-02-17T04:20:29Z,Finance,POL-ANL-1Y
support-bucket,hr-bucket/files/employee_7537.docx,13454745858,2020-12-02T01:16:27Z,HR,POL-OPS-2Y
data-lake-bucket,support-bucket/tickets/case_7538.json,444741797,2024-10-31T21:42:10Z,Support,POL-ENG-3Y
data-lake-bucket,marketing-bucket/assets/2023/brand_logo_7539.png,6219766840,2021-08-08T06:14:52Z,Operations,POL-ENG-3Y
sales-bucket,finance-bucket/reports/invoice_7540.pdf,19837740193,2024-08-27T05:28:57Z,Analytics,POL-SAL-2Y
support-bucket,marketing-bucket/assets/2023/brand_logo_7541.png,16984461147,2020-06-09T07:15:23Z,Marketing,POL-IT-5Y
data-lake-bucket,sales-bucket/presentations/deck_7542.pptx,15856708596,2024-03-31T04:48:04Z,Finance,POL-LGL-7Y
sales-bucket,analytics-bucket/raw/events_7543.parquet,16986090723,2023-06-25T17:43:59Z,Finance,POL-ANL-1Y
devops-bucket,engineering-bucket/builds/artifact_7544.jar,9875087713,2025-11-18T16:37:06Z,Finance,POL-HR-5Y
sales-bucket,analytics-bucket/raw/events_7545.parquet,16441685001,2022-09-22T17:10:44Z,Engineering,POL-HR-5Y
analytics-bucket,legal-bucket/contracts/agreement_7546.pdf,8868460203,2025-07-15T18:32:57Z,HR,POL-SUP-1Y
finance-bucket,sales-bucket/presentations/deck_7547.pptx,1135815675,2025-02-04T10:43:10Z,Operations,POL-MKT-3Y
support-bucket,legal-bucket/contracts/agreement_7548.pdf,9193945196,2020-10-28T15:34:59Z,Engineering,POL-SAL-2Y
engineering-bucket,analytics-bucket/raw/events_7549.parquet,981400455,2022-11-12T22:55:09Z,Legal,POL-ANL-1Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_7550.png,13334931540,2025-07-10T00:43:24Z,Engineering,POL-OPS-2Y
sales-bucket,analytics-bucket/raw/events_7551.parquet,13741115814,2025-12-06T14:56:58Z,HR,POL-ANL-1Y
finance-bucket,engineering-bucket/builds/artifact_7552.jar,16666150040,2020-04-19T18:25:27Z,Support,POL-IT-5Y
marketing-bucket,finance-bucket/reports/invoice_7553.pdf,13759522026,2022-06-21T07:51:30Z,Engineering,POL-LGL-7Y
sales-bucket,support-bucket/tickets/case_7554.json,17417214472,2021-12-10T09:57:28Z,Sales,POL-ENG-3Y
devops-bucket,analytics-bucket/raw/events_7555.parquet,5672208675,2022-03-30T11:14:20Z,Analytics,POL-SAL-2Y
devops-bucket,legal-bucket/contracts/agreement_7556.pdf,19840917247,2023-10-01T16:49:35Z,Support,POL-ANL-1Y
engineering-bucket,analytics-bucket/raw/events_7557.parquet,7618408714,2022-10-23T14:48:35Z,Legal,POL-OPS-2Y
data-lake-bucket,hr-bucket/files/employee_7558.docx,4693386377,2023-08-26T06:42:21Z,Support,POL-MKT-3Y
legal-bucket,engineering-bucket/builds/artifact_7559.jar,7185476752,2024-03-15T05:57:46Z,Analytics,POL-SAL-2Y
analytics-bucket,support-bucket/tickets/case_7560.json,16738024383,2021-07-12T23:57:05Z,Analytics,POL-IT-5Y
legal-bucket,support-bucket/tickets/case_7561.json,9067571615,2024-01-25T16:31:15Z,Finance,POL-FIN-7Y
marketing-bucket,support-bucket/tickets/case_7562.json,6686165317,2021-03-05T17:44:40Z,Support,POL-SAL-2Y
engineering-bucket,sales-bucket/presentations/deck_7563.pptx,8451199483,2025-06-30T08:56:02Z,IT,POL-SUP-1Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_7564.png,2859122896,2024-06-07T00:09:54Z,Operations,POL-SAL-2Y
engineering-bucket,analytics-bucket/raw/events_7565.parquet,515692591,2023-04-26T01:38:39Z,Support,POL-ENG-3Y
analytics-bucket,finance-bucket/reports/invoice_7566.pdf,2721133246,2021-06-23T22:31:30Z,Finance,POL-IT-5Y
data-lake-bucket,analytics-bucket/raw/events_7567.parquet,17031183951,2023-06-24T14:54:23Z,Operations,POL-SAL-2Y
support-bucket,marketing-bucket/assets/2023/brand_logo_7568.png,5117291169,2023-07-20T10:16:14Z,Finance,POL-OPS-2Y
devops-bucket,hr-bucket/files/employee_7569.docx,17905163814,2024-02-11T23:15:28Z,Operations,POL-LGL-7Y
marketing-bucket,hr-bucket/files/employee_7570.docx,17315233378,2025-03-29T22:27:57Z,HR,POL-IT-5Y
data-lake-bucket,hr-bucket/files/employee_7571.docx,7762122017,2021-03-30T00:38:16Z,Operations,POL-ANL-1Y
devops-bucket,marketing-bucket/assets/2023/brand_logo_7572.png,17095660609,2023-02-21T12:17:26Z,Finance,POL-SUP-1Y
marketing-bucket,legal-bucket/contracts/agreement_7573.pdf,16413500420,2021-05-09T00:26:24Z,Marketing,POL-HR-5Y
devops-bucket,sales-bucket/presentations/deck_7574.pptx,13535717174,2022-05-06T22:25:07Z,Legal,POL-FIN-7Y
analytics-bucket,engineering-bucket/builds/artifact_7575.jar,2237282576,2020-03-18T03:15:46Z,Finance,POL-SUP-1Y
marketing-bucket,legal-bucket/contracts/agreement_7576.pdf,18895676319,2023-12-04T11:40:05Z,Legal,POL-IT-5Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_7577.png,19347368521,2021-11-15T22:06:20Z,HR,POL-ANL-1Y
devops-bucket,finance-bucket/reports/invoice_7578.pdf,19127853972,2020-09-20T16:14:50Z,Support,POL-SUP-1Y
analytics-bucket,support-bucket/tickets/case_7579.json,11803833198,2021-09-17T04:26:46Z,HR,POL-SAL-2Y
engineering-bucket,support-bucket/tickets/case_7580.json,4188638564,2020-06-01T23:35:10Z,Analytics,POL-MKT-3Y
finance-bucket,finance-bucket/reports/invoice_7581.pdf,15577443501,2022-05-12T12:37:54Z,Finance,POL-IT-5Y
data-lake-bucket,hr-bucket/files/employee_7582.docx,15616756839,2020-11-11T01:40:35Z,Sales,POL-IT-5Y
analytics-bucket,hr-bucket/files/employee_7583.docx,15389158530,2020-08-06T18:49:31Z,Engineering,POL-SAL-2Y
marketing-bucket,support-bucket/tickets/case_7584.json,12274342818,2023-12-30T01:40:07Z,Marketing,POL-SAL-2Y
sales-bucket,sales-bucket/presentations/deck_7585.pptx,11587112747,2023-10-11T19:08:03Z,Support,POL-FIN-7Y
analytics-bucket,sales-bucket/presentations/deck_7586.pptx,5444762289,2025-07-17T11:18:28Z,IT,POL-FIN-7Y
analytics-bucket,analytics-bucket/raw/events_7587.parquet,992857098,2023-09-04T05:39:06Z,Marketing,POL-SAL-2Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_7588.png,18872014353,2021-02-18T14:07:56Z,Finance,POL-MKT-3Y
data-lake-bucket,engineering-bucket/builds/artifact_7589.jar,843184131,2022-01-04T08:11:11Z,Marketing,POL-ENG-3Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_7590.png,8932526932,2022-04-19T18:29:49Z,IT,POL-OPS-2Y
devops-bucket,hr-bucket/files/employee_7591.docx,6958272640,2022-08-11T21:30:11Z,Marketing,POL-ENG-3Y
devops-bucket,marketing-bucket/assets/2023/brand_logo_7592.png,13539968319,2022-01-24T21:18:56Z,HR,POL-IT-5Y
legal-bucket,finance-bucket/reports/invoice_7593.pdf,19274947809,2020-03-27T07:50:25Z,Operations,POL-MKT-3Y
hr-bucket,hr-bucket/files/employee_7594.docx,11791954823,2022-05-20T13:37:46Z,Sales,POL-MKT-3Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_7595.png,895827798,2023-11-10T13:49:36Z,Sales,POL-SUP-1Y
devops-bucket,analytics-bucket/raw/events_7596.parquet,6897130266,2025-05-20T03:58:58Z,Marketing,POL-IT-5Y
devops-bucket,finance-bucket/reports/invoice_7597.pdf,6230277036,2025-07-17T04:04:28Z,Sales,POL-HR-5Y
marketing-bucket,sales-bucket/presentations/deck_7598.pptx,8986895411,2023-09-09T20:34:29Z,Sales,POL-LGL-7Y
devops-bucket,sales-bucket/presentations/deck_7599.pptx,5464169019,2020-03-27T00:04:28Z,Engineering,POL-MKT-3Y
support-bucket,sales-bucket/presentations/deck_7600.pptx,4526358345,2023-06-12T14:13:11Z,Support,POL-OPS-2Y
sales-bucket,analytics-bucket/raw/events_7601.parquet,19381671997,2025-12-20T09:04:22Z,Finance,POL-IT-5Y
engineering-bucket,analytics-bucket/raw/events_7602.parquet,16852062035,2021-05-19T12:12:20Z,Sales,POL-HR-5Y
sales-bucket,finance-bucket/reports/invoice_7603.pdf,15251558493,2021-09-02T01:39:47Z,HR,POL-ANL-1Y
devops-bucket,legal-bucket/contracts/agreement_7604.pdf,2422814747,2023-07-06T12:50:46Z,Engineering,POL-OPS-2Y
devops-bucket,engineering-bucket/builds/artifact_7605.jar,2112005703,2020-07-16T04:10:32Z,Engineering,POL-OPS-2Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7606.png,15199113023,2023-08-28T18:57:03Z,Marketing,POL-SAL-2Y
hr-bucket,support-bucket/tickets/case_7607.json,15238331450,2023-09-21T00:52:52Z,HR,POL-IT-5Y
devops-bucket,legal-bucket/contracts/agreement_7608.pdf,3763895817,2025-12-25T14:24:13Z,Legal,POL-ENG-3Y
legal-bucket,analytics-bucket/raw/events_7609.parquet,19484902803,2023-08-01T02:32:59Z,Support,POL-FIN-7Y
hr-bucket,finance-bucket/reports/invoice_7610.pdf,5258246397,2025-11-30T20:58:44Z,Legal,POL-FIN-7Y
marketing-bucket,hr-bucket/files/employee_7611.docx,2707067949,2020-10-22T23:01:37Z,Legal,POL-SAL-2Y
finance-bucket,legal-bucket/contracts/agreement_7612.pdf,11727330147,2020-03-29T05:14:54Z,Sales,POL-ANL-1Y
engineering-bucket,analytics-bucket/raw/events_7613.parquet,13973865228,2024-02-15T08:53:19Z,Operations,POL-ANL-1Y
analytics-bucket,analytics-bucket/raw/events_7614.parquet,15927558780,2022-05-30T20:59:55Z,Marketing,POL-FIN-7Y
devops-bucket,support-bucket/tickets/case_7615.json,17652578240,2022-05-07T11:07:42Z,Marketing,POL-SAL-2Y
devops-bucket,sales-bucket/presentations/deck_7616.pptx,6906035741,2020-02-16T00:57:40Z,Analytics,POL-OPS-2Y
devops-bucket,engineering-bucket/builds/artifact_7617.jar,10141645908,2020-10-27T04:24:23Z,Operations,POL-OPS-2Y
finance-bucket,legal-bucket/contracts/agreement_7618.pdf,486041578,2025-09-04T22:34:28Z,Sales,POL-IT-5Y
engineering-bucket,legal-bucket/contracts/agreement_7619.pdf,14106050949,2022-03-04T19:15:45Z,Sales,POL-ANL-1Y
sales-bucket,analytics-bucket/raw/events_7620.parquet,19375064955,2023-03-22T02:17:16Z,Support,POL-HR-5Y
hr-bucket,hr-bucket/files/employee_7621.docx,10699539442,2024-04-17T06:51:13Z,Analytics,POL-HR-5Y
data-lake-bucket,finance-bucket/reports/invoice_7622.pdf,16667508995,2022-07-15T06:37:59Z,Sales,POL-MKT-3Y
support-bucket,sales-bucket/presentations/deck_7623.pptx,4601333776,2023-01-29T03:19:00Z,IT,POL-MKT-3Y
finance-bucket,hr-bucket/files/employee_7624.docx,13946083672,2024-08-27T19:55:53Z,IT,POL-ENG-3Y
legal-bucket,legal-bucket/contracts/agreement_7625.pdf,944717850,2020-10-26T15:09:16Z,Analytics,POL-SUP-1Y
devops-bucket,analytics-bucket/raw/events_7626.parquet,5719297841,2025-03-12T08:38:26Z,Analytics,POL-FIN-7Y
engineering-bucket,sales-bucket/presentations/deck_7627.pptx,17864584745,2021-12-12T05:11:41Z,Support,POL-SUP-1Y
legal-bucket,legal-bucket/contracts/agreement_7628.pdf,13752146851,2020-11-23T16:50:51Z,Marketing,POL-LGL-7Y
hr-bucket,finance-bucket/reports/invoice_7629.pdf,10144704393,2024-03-16T07:45:40Z,HR,POL-SAL-2Y
analytics-bucket,engineering-bucket/builds/artifact_7630.jar,787419121,2020-12-27T21:36:43Z,IT,POL-OPS-2Y
devops-bucket,hr-bucket/files/employee_7631.docx,1501680783,2023-07-19T19:46:07Z,Operations,POL-ENG-3Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7632.png,10707581525,2025-06-19T14:35:17Z,HR,POL-FIN-7Y
hr-bucket,engineering-bucket/builds/artifact_7633.jar,7141849399,2023-10-31T15:18:34Z,Support,POL-SAL-2Y
hr-bucket,finance-bucket/reports/invoice_7634.pdf,17108255263,2022-03-12T06:09:21Z,Support,POL-ANL-1Y
devops-bucket,analytics-bucket/raw/events_7635.parquet,16712166577,2020-01-01T18:48:08Z,Sales,POL-LGL-7Y
engineering-bucket,finance-bucket/reports/invoice_7636.pdf,14667119662,2024-04-12T06:28:15Z,Finance,POL-FIN-7Y
legal-bucket,support-bucket/tickets/case_7637.json,18424432966,2024-11-19T21:56:13Z,Operations,POL-LGL-7Y
sales-bucket,hr-bucket/files/employee_7638.docx,16405735926,2022-08-06T06:03:43Z,Analytics,POL-FIN-7Y
finance-bucket,support-bucket/tickets/case_7639.json,669853451,2021-10-26T23:25:50Z,Finance,POL-HR-5Y
engineering-bucket,support-bucket/tickets/case_7640.json,1132221975,2022-03-17T06:30:38Z,IT,POL-SAL-2Y
engineering-bucket,legal-bucket/contracts/agreement_7641.pdf,8092004969,2023-09-23T21:30:29Z,Finance,POL-ENG-3Y
marketing-bucket,support-bucket/tickets/case_7642.json,10326080305,2023-12-14T20:48:51Z,IT,POL-MKT-3Y
analytics-bucket,legal-bucket/contracts/agreement_7643.pdf,11783160393,2023-01-09T20:42:49Z,Engineering,POL-ANL-1Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_7644.png,18550924557,2025-01-07T03:40:18Z,HR,POL-LGL-7Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7645.png,14842208825,2022-09-25T01:56:13Z,Engineering,POL-LGL-7Y
finance-bucket,engineering-bucket/builds/artifact_7646.jar,3473215159,2023-01-18T04:22:56Z,Support,POL-IT-5Y
sales-bucket,sales-bucket/presentations/deck_7647.pptx,5604163134,2025-11-29T20:53:40Z,IT,POL-HR-5Y
legal-bucket,engineering-bucket/builds/artifact_7648.jar,19235226961,2023-09-24T00:29:55Z,Operations,POL-LGL-7Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_7649.png,8482077138,2023-02-20T21:54:28Z,IT,POL-SUP-1Y
engineering-bucket,legal-bucket/contracts/agreement_7650.pdf,19047633062,2024-11-19T22:06:56Z,Support,POL-LGL-7Y
legal-bucket,hr-bucket/files/employee_7651.docx,3031993543,2022-11-01T11:47:20Z,Engineering,POL-MKT-3Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_7652.png,16195135269,2024-01-06T14:59:27Z,Marketing,POL-IT-5Y
devops-bucket,analytics-bucket/raw/events_7653.parquet,12045463087,2021-02-16T10:24:15Z,HR,POL-SAL-2Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_7654.png,12872507767,2020-03-17T17:44:50Z,Engineering,POL-MKT-3Y
finance-bucket,support-bucket/tickets/case_7655.json,15197041168,2020-09-08T12:11:28Z,Finance,POL-FIN-7Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_7656.png,93711022,2020-04-30T10:48:27Z,Finance,POL-ENG-3Y
engineering-bucket,hr-bucket/files/employee_7657.docx,14057804504,2020-02-06T09:29:33Z,Finance,POL-IT-5Y
support-bucket,marketing-bucket/assets/2023/brand_logo_7658.png,12847643008,2022-12-13T23:53:09Z,Finance,POL-HR-5Y
engineering-bucket,finance-bucket/reports/invoice_7659.pdf,19153406115,2023-11-02T22:08:55Z,Sales,POL-SUP-1Y
hr-bucket,support-bucket/tickets/case_7660.json,18929079701,2023-05-20T13:17:37Z,Sales,POL-OPS-2Y
hr-bucket,support-bucket/tickets/case_7661.json,5977116217,2024-01-20T06:49:22Z,Marketing,POL-SAL-2Y
devops-bucket,finance-bucket/reports/invoice_7662.pdf,2857953582,2021-03-01T22:12:35Z,Support,POL-ENG-3Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7663.png,1515548520,2025-07-10T04:57:30Z,Sales,POL-HR-5Y
data-lake-bucket,engineering-bucket/builds/artifact_7664.jar,1971659154,2025-08-09T08:38:54Z,Operations,POL-SAL-2Y
finance-bucket,sales-bucket/presentations/deck_7665.pptx,14396211488,2025-03-13T00:37:49Z,Operations,POL-SAL-2Y
analytics-bucket,finance-bucket/reports/invoice_7666.pdf,17461897682,2023-10-16T17:48:59Z,Legal,POL-ANL-1Y
data-lake-bucket,finance-bucket/reports/invoice_7667.pdf,9955264913,2024-06-01T23:09:16Z,Sales,POL-ENG-3Y
marketing-bucket,marketing-bucket/assets/2023/brand_logo_7668.png,989347492,2023-07-16T22:12:48Z,Engineering,POL-IT-5Y
marketing-bucket,legal-bucket/contracts/agreement_7669.pdf,2553379272,2025-09-14T15:40:22Z,Finance,POL-HR-5Y
support-bucket,marketing-bucket/assets/2023/brand_logo_7670.png,4794021052,2025-11-13T12:32:53Z,Finance,POL-ANL-1Y
data-lake-bucket,support-bucket/tickets/case_7671.json,1078850456,2024-07-27T20:17:47Z,Finance,POL-IT-5Y
support-bucket,sales-bucket/presentations/deck_7672.pptx,19619270738,2022-06-21T06:14:06Z,Finance,POL-SUP-1Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_7673.png,3839966263,2020-02-19T08:09:49Z,Engineering,POL-MKT-3Y
