bucket,key,size_bytes,created,owner,policy_id
support-bucket,finance-bucket/reports/invoice_7251.pdf,1256455661,2025-05-26T14:46:05Z,Engineering,POL-ENG-3Y
support-bucket,marketing-bucket/assets/2023/brand_logo_7252.png,10590473215,2020-07-24T03:00:30Z,Operations,POL-ANL-1Y
analytics-bucket,engineering-bucket/builds/artifact_7253.jar,2776643787,2025-03-10T20:28:51Z,Analytics,POL-FIN-7Y
devops-bucket,sales-bucket/presentations/deck_7254.pptx,1865497425,2024-10-11T11:32:24Z,Operations,POL-MKT-3Y
engineering-bucket,finance-bucket/reports/invoice_7255.pdf,9295756708,2024-12-11T18:30:16Z,Marketing,POL-IT-5Y
marketing-bucket,finance-bucket/reports/invoice_7256.pdf,10514582065,2021-04-01T13:59:33Z,Analytics,POL-HR-5Y
support-bucket,finance-bucket/reports/invoice_7257.pdf,2725261188,2020-12-11T18:25:20Z,Finance,POL-ANL-1Y
finance-bucket,analytics-bucket/raw/events_7258.parquet,12050727857,2025-10-06T07:45:04Z,Support,POL-FIN-7Y
marketing-bucket,sales-bucket/presentations/deck_7259.pptx,10084806443,2021-09-09T14:07:22Z,Support,POL-ANL-1Y
sales-bucket,legal-bucket/contracts/agreement_7260.pdf,14191479888,2020-12-21T11:33:51Z,Analytics,POL-IT-5Y
finance-bucket,legal-bucket/contracts/agreement_7261.pdf,13008795481,2025-06-20T02:15:10Z,Marketing,POL-IT-5Y
data-lake-bucket,support-bucket/tickets/case_7262.json,11872946237,2020-01-03T14:46:29Z,Finance,POL-SUP-1Y
hr-bucket,sales-bucket/presentations/deck_7263.pptx,4633375983,2023-12-09T08:35:55Z,HR,POL-HR-5Y
support-bucket,hr-bucket/files/employee_7264.docx,10456353592,2022-12-12T05:15:22Z,Sales,POL-HR-5Y
analytics-bucket,engineering-bucket/builds/artifact_7265.jar,7576299681,2021-08-25T23:52:38Z,Marketing,POL-FIN-7Y
support-bucket,support-bucket/tickets/case_7266.json,4410567554,2022-06-30T17:19:33Z,Operations,POL-MKT-3Y
marketing-bucket,support-bucket/tickets/case_7267.json,10208095952,2020-12-09T01:51:17Z,HR,POL-SUP-1Y
engineering-bucket,sales-bucket/presentations/deck_7268.pptx,2324758398,2020-07-11T00:47:17Z,IT,POL-SUP-1Y
analytics-bucket,sales-bucket/presentations/deck_7269.pptx,16082228427,2020-11-30T11:47:09Z,Marketing,POL-ENG-3Y
analytics-bucket,sales-bucket/presentations/deck_7270.pptx,3614890826,2021-11-16T10:23:34Z,IT,POL-IT-5Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_7271.png,18519037104,2021-04-14T14:38:45Z,Operations,POL-OPS-2Y
data-lake-bucket,support-bucket/tickets/case_7272.json,9061497749,2021-01-15T04:22:17Z,Finance,POL-FIN-7Y
hr-bucket,sales-bucket/presentations/deck_7273.pptx,9009331792,2023-02-28T04:31:04Z,Analytics,POL-OPS-2Y
hr-bucket,analytics-bucket/raw/events_7274.parquet,10590588511,2023-11-05T15:42:55Z,Sales,POL-IT-5Y
finance-bucket,analytics-bucket/raw/events_7275.parquet,6857471414,2025-05-21T06:08:14Z,Sales,POL-MKT-3Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_7276.png,18079045322,2024-06-03T20:53:20Z,Support,POL-OPS-2Y
legal-bucket,hr-bucket/files/employee_7277.docx,1849502109,2020-04-15T04:07:59Z,Operations,POL-SAL-2Y
data-lake-bucket,support-bucket/tickets/case_7278.json,16494977965,2021-11-06T09:22:27Z,HR,POL-SUP-1Y
hr-bucket,legal-bucket/contracts/agreement_7279.pdf,10985504022,2023-05-04T21:17:55Z,Analytics,POL-SUP-1Y
support-bucket,marketing-bucket/assets/2023/brand_logo_7280.png,17991094611,2025-11-28T21:10:31Z,HR,POL-OPS-2Y
devops-bucket,support-bucket/tickets/case_7281.json,8927395651,2024-07-05T08:44:39Z,Finance,POL-LGL-7Y
support-bucket,analytics-bucket/raw/events_7282.parquet,9140021271,2021-07-11T09:14:35Z,Operations,POL-FIN-7Y
devops-bucket,analytics-bucket/raw/events_7283.parquet,3357420709,2025-07-06T08:53:14Z,Marketing,POL-OPS-2Y
legal-bucket,support-bucket/tickets/case_7284.json,478380581,2020-01-15T14:16:37Z,Analytics,POL-ENG-3Y
marketing-bucket,sales-bucket/presentations/deck_7285.pptx,6187342058,2025-01-04T01:17:25Z,Analytics,POL-SUP-1Y
analytics-bucket,finance-bucket/reports/invoice_7286.pdf,9275607746,2023-03-15T03:47:59Z,Sales,POL-MKT-3Y
finance-bucket,engineering-bucket/builds/artifact_7287.jar,19727675460,2021-11-08T06:30:44Z,HR,POL-SAL-2Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_7288.png,7314839118,2021-07-09T10:43:24Z,Analytics,POL-SAL-2Y
data-lake-bucket,marketing-bucket/assets/2023/brand_logo_7289.png,5698028635,2023-04-19T20:19:50Z,IT,POL-IT-5Y
sales-bucket,analytics-bucket/raw/events_7290.parquet,13466601538,2024-03-28T09:44:23Z,HR,POL-IT-5Y
analytics-bucket,finance-bucket/reports/invoice_7291.pdf,4315727469,2023-06-26T21:56:23Z,Marketing,POL-ENG-3Y
data-lake-bucket,sales-bucket/presentations/deck_7292.pptx,580767796,2022-04-02T19:43:09Z,Legal,POL-SAL-2Y
marketing-bucket,sales-bucket/presentations/deck_7293.pptx,14460529195,2021-09-25T17:03:43Z,Operations,POL-FIN-7Y
finance-bucket,support-bucket/tickets/case_7294.json,19500226396,2021-09-05T15:24:57Z,HR,POL-OPS-2Y
support-bucket,engineering-bucket/builds/artifact_7295.jar,371486391,2022-07-13T01:29:33Z,Operations,POL-IT-5Y
finance-bucket,support-bucket/tickets/case_7296.json,11212608533,2022-03-10T11:20:46Z,Finance,POL-ANL-1Y
marketing-bucket,engineering-bucket/builds/artifact_7297.jar,4941998591,2023-05-12T23:43:09Z,Support,POL-MKT-3Y
marketing-bucket,sales-bucket/presentations/deck_7298.pptx,4996428270,2020-03-18T10:52:40Z,Sales,POL-ANL-1Y
data-lake-bucket,finance-bucket/reports/invoice_7299.pdf,8978040520,2022-06-25T15:49:09Z,Operations,POL-SUP-1Y
hr-bucket,finance-bucket/reports/invoice_7300.pdf,11391173009,2022-01-06T08:17:51Z,Marketing,POL-ENG-3Y
sales-bucket,analytics-bucket/raw/events_7301.parquet,12898275052,2020-11-19T12:28:28Z,Support,POL-OPS-2Y
data-lake-bucket,sales-bucket/presentations/deck_7302.pptx,18722706369,2024-02-07T19:59:35Z,Analytics,POL-OPS-2Y
sales-bucket,finance-bucket/reports/invoice_7303.pdf,11901975087,2024-03-27T13:34:59Z,HR,POL-ANL-1Y
devops-bucket,sales-bucket/presentations/deck_7304.pptx,17139591268,2024-06-30T22:42:18Z,Analytics,POL-OPS-2Y
support-bucket,hr-bucket/files/employee_7305.docx,6519650301,2022-03-18T19:28:44Z,Engineering,POL-OPS-2Y
support-bucket,legal-bucket/contracts/agreement_7306.pdf,5242552128,2020-03-03T09:13:10Z,Legal,POL-FIN-7Y
data-lake-bucket,legal-bucket/contracts/agreement_7307.pdf,15756853487,2021-01-04T09:17:55Z,HR,POL-ENG-3Y
analytics-bucket,sales-bucket/presentations/deck_7308.pptx,14232641968,2021-12-24T00:52:51Z,HR,POL-MKT-3Y
sales-bucket,engineering-bucket/builds/artifact_7309.jar,134090649,2025-12-04T06:57:21Z,Support,POL-MKT-3Y
finance-bucket,sales-bucket/presentations/deck_7310.pptx,7774853265,2020-02-25T10:27:11Z,Finance,POL-OPS-2Y
analytics-bucket,analytics-bucket/raw/events_7311.parquet,11953049568,2022-08-29T10:19:42Z,Engineering,POL-HR-5Y
devops-bucket,hr-bucket/files/employee_7312.docx,4258108155,2024-06-03T09:28:54Z,Marketing,POL-MKT-3Y
legal-bucket,legal-bucket/contracts/agreement_7313.pdf,18961736176,2024-11-08T19:24:25Z,Legal,POL-ENG-3Y
finance-bucket,engineering-bucket/builds/artifact_7314.jar,2820674912,2022-11-11T01:15:58Z,Engineering,POL-OPS-2Y
legal-bucket,analytics-bucket/raw/events_7315.parquet,7385574085,2021-03-13T19:14:09Z,Marketing,POL-ENG-3Y
legal-bucket,sales-bucket/presentations/deck_7316.pptx,18789953992,2025-05-01T10:13:09Z,Finance,POL-OPS-2Y
finance-bucket,sales-bucket/presentations/deck_7317.pptx,8571854244,2023-08-03T03:00:27Z,Legal,POL-MKT-3Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7318.png,880353198,2021-06-02T15:03:04Z,Support,POL-ANL-1Y
data-lake-bucket,support-bucket/tickets/case_7319.json,16443272436,2025-10-01T08:04:29Z,Finance,POL-ENG-3Y
sales-bucket,finance-bucket/reports/invoice_7320.pdf,820370294,2022-02-12T22:35:03Z,Support,POL-LGL-7Y
hr-bucket,support-bucket/tickets/case_7321.json,13208526646,2022-11-29T18:52:09Z,Analytics,POL-MKT-3Y
support-bucket,finance-bucket/reports/invoice_7322.pdf,3233571759,2022-03-02T15:40:20Z,Marketing,POL-ANL-1Y
hr-bucket,engineering-bucket/builds/artifact_7323.jar,14203343024,2020-05-02T17:09:20Z,HR,POL-ENG-3Y
devops-bucket,support-bucket/tickets/case_7324.json,5134232500,2021-08-19T09:07:09Z,Operations,POL-OPS-2Y
legal-bucket,legal-bucket/contracts/agreement_7325.pdf,7399886881,2021-01-11T11:54:30Z,Support,POL-FIN-7Y
finance-bucket,sales-bucket/presentations/deck_7326.pptx,3570125719,2024-03-02T13:02:01Z,Legal,POL-SUP-1Y
engineering-bucket,sales-bucket/presentations/deck_7327.pptx,9146479209,2024-01-08T05:06:50Z,Operations,POL-IT-5Y
legal-bucket,support-bucket/tickets/case_7328.json,13241689665,2023-09-29T12:47:00Z,Sales,POL-ANL-1Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7329.png,275649872,2020-09-17T13:20:12Z,Support,POL-HR-5Y
finance-bucket,hr-bucket/files/employee_7330.docx,17268566236,2020-02-22T12:34:12Z,IT,POL-IT-5Y
hr-bucket,legal-bucket/contracts/agreement_7331.pdf,5298029992,2020-09-12T04:34:53Z,Support,POL-ENG-3Y
devops-bucket,legal-bucket/contracts/agreement_7332.pdf,2516914731,2022-08-15T16:54:52Z,HR,POL-ANL-1Y
engineering-bucket,engineering-bucket/builds/artifact_7333.jar,15721534542,2022-08-09T17:09:59Z,Support,POL-SUP-1Y
hr-bucket,legal-bucket/contracts/agreement_7334.pdf,9657010685,2021-11-14T03:50:57Z,Operations,POL-MKT-3Y
devops-bucket,analytics-bucket/raw/events_7335.parquet,14438484654,2024-02-27T10:04:06Z,Marketing,POL-SUP-1Y
sales-bucket,engineering-bucket/builds/artifact_7336.jar,5038372378,2025-02-22T23:06:25Z,Sales,POL-SUP-1Y
data-lake-bucket,hr-bucket/files/employee_7337.docx,9516707788,2025-10-30T21:56:26Z,HR,POL-SUP-1Y
hr-bucket,support-bucket/tickets/case_7338.json,18276656523,2020-08-22T14:34:58Z,Marketing,POL-SUP-1Y
marketing-bucket,engineering-bucket/builds/artifact_7339.jar,1768493020,2022-03-04T02:05:28Z,HR,POL-FIN-7Y
finance-bucket,finance-bucket/reports/invoice_7340.pdf,4068003165,2023-12-16T21:26:04Z,HR,POL-SAL-2Y
analytics-bucket,finance-bucket/reports/invoice_7341.pdf,1028210612,2020-09-15T19:38:25Z,Operations,POL-FIN-7Y
data-lake-bucket,sales-bucket/presentations/deck_7342.pptx,458422044,2025-09-21T12:15:41Z,Legal,POL-FIN-7Y
data-lake-bucket,marketing-bucket/assets/2023/brand_logo_7343.png,5575876826,2021-08-25T14:35:20Z,HR,POL-FIN-7Y
data-lake-bucket,support-bucket/tickets/case_7344.json,14106337615,2020-04-10T09:09:10Z,HR,POL-MKT-3Y
marketing-bucket,sales-bucket/presentations/deck_7345.pptx,8131933769,2025-09-18T15:21:53Z,IT,POL-ANL-1Y
data-lake-bucket,legal-bucket/contracts/agreement_7346.pdf,16972380887,2020-08-19T13:51:31Z,HR,POL-LGL-7Y
sales-bucket,sales-bucket/presentations/deck_7347.pptx,15569566974,2021-10-01T00:16:55Z,HR,POL-MKT-3Y
legal-bucket,analytics-bucket/raw/events_7348.parquet,19479484216,2023-01-24T19:21:14Z,Operations,POL-LGL-7Y
finance-bucket,sales-bucket/presentations/deck_7349.pptx,13374717960,2022-10-19T02:09:54Z,Support,POL-OPS-2Y
marketing-bucket,analytics-bucket/raw/events_7350.parquet,8136029589,2023-03-02T20:50:25Z,Analytics,POL-HR-5Y
support-bucket,support-bucket/tickets/case_7351.json,13304933159,2020-01-22T02:45:21Z,Support,POL-LGL-7Y
engineering-bucket,engineering-bucket/builds/artifact_7352.jar,17042696126,2024-09-22T03:15:56Z,HR,POL-MKT-3Y
sales-bucket,legal-bucket/contracts/agreement_7353.pdf,12553406440,2020-10-22T08:57:03Z,Operations,POL-MKT-3Y
devops-bucket,legal-bucket/contracts/agreement_7354.pdf,1183606019,2021-10-03T04:45:50Z,Engineering,POL-HR-5Y
engineering-bucket,legal-bucket/contracts/agreement_7355.pdf,11446983749,2022-07-19T01:37:18Z,Analytics,POL-OPS-2Y
sales-bucket,finance-bucket/reports/invoice_7356.pdf,7241430215,2024-06-29T00:47:57Z,Operations,POL-FIN-7Y
devops-bucket,finance-bucket/reports/invoice_7357.pdf,18194568070,2021-07-04T11:09:04Z,HR,POL-LGL-7Y
marketing-bucket,marketing-bucket/assets/2023/brand_logo_7358.png,9395100498,2025-03-21T23:12:56Z,IT,POL-LGL-7Y
finance-bucket,finance-bucket/reports/invoice_7359.pdf,3497565071,2023-02-15T08:09:51Z,Operations,POL-HR-5Y
sales-bucket,finance-bucket/reports/invoice_7360.pdf,13506840237,2021-02-26T05:00:04Z,Operations,POL-ANL-1Y
hr-bucket,finance-bucket/reports/invoice_7361.pdf,2036929745,2020-06-12T05:27:36Z,HR,POL-FIN-7Y
devops-bucket,legal-bucket/contracts/agreement_7362.pdf,17926403708,2021-11-13T16:11:27Z,Finance,POL-IT-5Y
devops-bucket,hr-bucket/files/employee_7363.docx,118480501,2020-08-15T22:49:23Z,HR,POL-SAL-2Y
support-bucket,hr-bucket/files/employee_7364.docx,3696237149,2021-07-16T00:18:50Z,Operations,POL-MKT-3Y
engineering-bucket,finance-bucket/reports/invoice_7365.pdf,16241979373,2025-10-30T02:06:53Z,Operations,POL-OPS-2Y
marketing-bucket,engineering-bucket/builds/artifact_7366.jar,16323617155,2023-08-30T14:59:11Z,IT,POL-LGL-7Y
hr-bucket,finance-bucket/reports/invoice_7367.pdf,16138410559,2023-02-19T07:38:15Z,Marketing,POL-HR-5Y
analytics-bucket,sales-bucket/presentations/deck_7368.pptx,11520211555,2022-12-12T06:00:49Z,IT,POL-LGL-7Y
analytics-bucket,legal-bucket/contracts/agreement_7369.pdf,16136375033,2022-04-01T12:06:50Z,Support,POL-LGL-7Y
analytics-bucket,engineering-bucket/builds/artifact_7370.jar,1718008078,2023-04-29T17:36:18Z,Engineering,POL-IT-5Y
finance-bucket,analytics-bucket/raw/events_7371.parquet,5187955150,2023-11-17T00:36:39Z,Support,POL-IT-5Y
sales-bucket,analytics-bucket/raw/events_7372.parquet,16561796430,2024-08-01T03:56:00Z,Operations,POL-HR-5Y
devops-bucket,support-bucket/tickets/case_7373.json,10236899553,2022-08-16T09:39:12Z,Support,POL-IT-5Y
support-bucket,sales-bucket/presentations/deck_7374.pptx,5236640757,2020-06-16T21:41:06Z,Legal,POL-HR-5Y
support-bucket,legal-bucket/contracts/agreement_7375.pdf,2090260069,2020-12-12T13:38:02Z,Finance,POL-LGL-7Y
support-bucket,sales-bucket/presentations/deck_7376.pptx,19851060842,2023-11-30T23:48:58Z,HR,POL-MKT-3Y
analytics-bucket,finance-bucket/reports/invoice_7377.pdf,7513639141,2025-07-02T13:16:43Z,Engineering,POL-ENG-3Y
support-bucket,legal-bucket/contracts/agreement_7378.pdf,4771587124,2022-02-22T14:56:26Z,Sales,POL-ANL-1Y
devops-bucket,hr-bucket/files/employee_7379.docx,16186454033,2020-05-12T07:59:57Z,HR,POL-SUP-1Y
analytics-bucket,marketing-bucket/assets/2023/brand_logo_7380.png,15381386966,2024-01-02T18:54:20Z,Sales,POL-IT-5Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_7381.png,19157721112,2022-03-13T13:03:10Z,IT,POL-ENG-3Y
hr-bucket,finance-bucket/reports/invoice_7382.pdf,11143780933,2022-09-24T12:56:32Z,Marketing,POL-HR-5Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_7383.png,13004117607,2022-02-03T21:13:05Z,Sales,POL-OPS-2Y
legal-bucket,support-bucket/tickets/case_7384.json,1784064942,2024-11-19T07:26:20Z,Operations,POL-HR-5Y
devops-bucket,hr-bucket/files/employee_7385.docx,19141289680,2023-02-03T01:04:36Z,Support,POL-MKT-3Y
analytics-bucket,hr-bucket/files/employee_7386.docx,19571984351,2023-10-27T16:26:20Z,Legal,POL-LGL-7Y
legal-bucket,finance-bucket/reports/invoice_7387.pdf,4467362404,2023-03-05T21:53:20Z,Marketing,POL-SAL-2Y
support-bucket,support-bucket/tickets/case_7388.json,12103025529,2023-11-16T12:28:51Z,Marketing,POL-OPS-2Y
marketing-bucket,marketing-bucket/assets/2023/brand_logo_7389.png,3122997364,2025-11-18T02:17:16Z,Marketing,POL-MKT-3Y
support-bucket,marketing-bucket/assets/2023/brand_logo_7390.png,3175925336,2022-12-27T21:16:05Z,Marketing,POL-MKT-3Y
marketing-bucket,legal-bucket/contracts/agreement_7391.pdf,14225850684,2021-09-15T13:45:37Z,Legal,POL-IT-5Y
hr-bucket,analytics-bucket/raw/events_7392.parquet,1112037546,2025-09-08T12:48:36Z,Analytics,POL-MKT-3Y
engineering-bucket,analytics-bucket/raw/events_7393.parquet,13237753582,2023-08-12T17:46:46Z,IT,POL-IT-5Y
analytics-bucket,analytics-bucket/raw/events_7394.parquet,13920014851,2020-11-14T23:15:14Z,Legal,POL-ANL-1Y
data-lake-bucket,support-bucket/tickets/case_7395.json,7061751082,2023-03-06T07:05:56Z,Analytics,POL-LGL-7Y
legal-bucket,support-bucket/tickets/case_7396.json,10823154652,2023-08-18T19:34:43Z,HR,POL-MKT-3Y
devops-bucket,analytics-bucket/raw/events_7397.parquet,6778037101,2025-07-02T22:17:55Z,Sales,POL-ENG-3Y
marketing-bucket,analytics-bucket/raw/events_7398.parquet,9680127808,2025-07-06T16:41:30Z,HR,POL-FIN-7Y
hr-bucket,engineering-bucket/builds/artifact_7399.jar,5540598308,2020-09-24T17:12:58Z,Sales,POL-ANL-1Y
marketing-bucket,legal-bucket/contracts/agreement_7400.pdf,5786622244,2023-01-12T11:53:09Z,HR,POL-FIN-7Y
finance-bucket,analytics-bucket/raw/events_7401.parquet,19653359975,2023-01-22T09:21:46Z,Marketing,POL-IT-5Y
hr-bucket,legal-bucket/contracts/agreement_7402.pdf,8968882324,2021-01-17T06:04:46Z,Marketing,POL-IT-5Y
data-lake-bucket,finance-bucket/reports/invoice_7403.pdf,19983288955,2023-06-03T12:40:35Z,HR,POL-IT-5Y
data-lake-bucket,sales-bucket/presentations/deck_7404.pptx,2239132432,2023-09-03T20:32:26Z,IT,POL-LGL-7Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7405.png,18884187400,2021-10-31T02:33:59Z,Analytics,POL-SUP-1Y
legal-bucket,support-bucket/tickets/case_7406.json,3149688508,2022-05-25T17:05:13Z,Sales,POL-OPS-2Y
engineering-bucket,legal-bucket/contracts/agreement_7407.pdf,3633421605,2021-06-26T22:58:56Z,Engineering,POL-ANL-1Y
devops-bucket,support-bucket/tickets/case_7408.json,1366134916,2024-07-22T18:42:23Z,HR,POL-IT-5Y
engineering-bucket,hr-bucket/files/employee_7409.docx,15170358785,2023-07-02T18:02:23Z,Support,POL-ANL-1Y
marketing-bucket,finance-bucket/reports/invoice_7410.pdf,11955139751,2020-07-08T08:18:06Z,Operations,POL-OPS-2Y
sales-bucket,sales-bucket/presentations/deck_7411.pptx,8568401730,2024-05-12T18:44:27Z,Operations,POL-ENG-3Y
support-bucket,engineering-bucket/builds/artifact_7412.jar,16134768694,2024-04-15T00:47:42Z,Legal,POL-HR-5Y
hr-bucket,legal-bucket/contracts/agreement_7413.pdf,8348767392,2022-05-28T09:30:17Z,Marketing,POL-SAL-2Y
support-bucket,legal-bucket/contracts/agreement_7414.pdf,5796505486,2022-12-30T04:43:01Z,Analytics,POL-HR-5Y
analytics-bucket,sales-bucket/presentations/deck_7415.pptx,2257884499,2023-07-06T04:10:09Z,Operations,POL-ANL-1Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_7416.png,3883634370,2020-07-19T09:48:41Z,Engineering,POL-HR-5Y
marketing-bucket,engineering-bucket/builds/artifact_7417.jar,17218741926,2025-08-08T10:57:50Z,Support,POL-MKT-3Y
data-lake-bucket,engineering-bucket/builds/artifact_7418.jar,9236595475,2020-09-28T04:07:37Z,Finance,POL-OPS-2Y
legal-bucket,marketing-bucket/assets/2023/brand_logo_7419.png,9831882720,2021-10-21T16:44:47Z,Marketing,POL-SAL-2Y
hr-bucket,support-bucket/tickets/case_7420.json,18071652406,2021-10-23T00:21:31Z,Marketing,POL-LGL-7Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7421.png,13789111720,2020-07-28T14:38:48Z,Legal,POL-IT-5Y
legal-bucket,sales-bucket/presentations/deck_7422.pptx,9040994885,2022-09-20T05:17:23Z,Legal,POL-ENG-3Y
support-bucket,support-bucket/tickets/case_7423.json,5621599146,2022-08-20T15:53:40Z,Sales,POL-IT-5Y
engineering-bucket,hr-bucket/files/employee_7424.docx,8919361559,2025-12-08T12:20:38Z,Sales,POL-SUP-1Y
finance-bucket,analytics-bucket/raw/events_7425.parquet,4227732901,2020-06-01T10:06:57Z,Finance,POL-MKT-3Y
support-bucket,sales-bucket/presentations/deck_7426.pptx,3528928467,2020-04-20T06:22:37Z,Analytics,POL-ANL-1Y
devops-bucket,legal-bucket/contracts/agreement_7427.pdf,14349723711,2020-07-07T15:42:07Z,Finance,POL-SUP-1Y
support-bucket,sales-bucket/presentations/deck_7428.pptx,10174483274,2020-07-26T11:00:48Z,Analytics,POL-LGL-7Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7429.png,4188841592,2022-06-22T14:50:14Z,Legal,POL-HR-5Y
hr-bucket,engineering-bucket/builds/artifact_7430.jar,7949807702,2022-11-20T03:33:35Z,Sales,POL-FIN-7Y
analytics-bucket,legal-bucket/contracts/agreement_7431.pdf,18052306778,2020-03-15T23:34:39Z,Support,POL-SAL-2Y
finance-bucket,legal-bucket/contracts/agreement_7432.pdf,12960803223,2024-10-22T06:06:43Z,Marketing,POL-IT-5Y
data-lake-bucket,hr-bucket/files/employee_7433.docx,19368354252,2024-05-30T09:16:12Z,Operations,POL-ANL-1Y
devops-bucket,hr-bucket/files/employee_7434.docx,1941151141,2020-02-12T08:06:49Z,Sales,POL-SAL-2Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7435.png,13497498901,2020-07-26T22:46:21Z,Finance,POL-MKT-3Y
finance-bucket,legal-bucket/contracts/agreement_7436.pdf,16929853520,2020-03-21T06:22:49Z,Marketing,POL-MKT-3Y
support-bucket,finance-bucket/reports/invoice_7437.pdf,12764692736,2020-10-08T00:40:32Z,Marketing,POL-ENG-3Y
devops-bucket,sales-bucket/presentations/deck_7438.pptx,1194717690,2021-03-21T11:08:00Z,Legal,POL-FIN-7Y
devops-bucket,engineering-bucket/builds/artifact_7439.jar,1693203277,2025-09-07T04:32:53Z,Analytics,POL-HR-5Y
devops-bucket,analytics-bucket/raw/events_7440.parquet,13417744803,2021-10-17T16:44:17Z,Legal,POL-MKT-3Y
support-bucket,engineering-bucket/builds/artifact_7441.jar,17726989873,2021-07-02T00:22:13Z,IT,POL-SUP-1Y
legal-bucket,support-bucket/tickets/case_7442.json,9084542233,2021-02-16T11:00:13Z,Finance,POL-LGL-7Y
devops-bucket,finance-bucket/reports/invoice_7443.pdf,10695080264,2024-04-06T01:15:42Z,IT,POL-FIN-7Y
analytics-bucket,support-bucket/tickets/case_7444.json,14065849793,2021-04-23T13:16:34Z,Operations,POL-MKT-3Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_7445.png,18323535942,2020-12-26T03:26:04Z,Operations,POL-LGL-7Y
marketing-bucket,legal-bucket/contracts/agreement_7446.pdf,3931495879,2024-02-09T06:26:18Z,Engineering,POL-HR-5Y
data-lake-bucket,support-bucket/tickets/case_7447.json,5825232903,2022-06-01T18:39:25Z,Analytics,POL-FIN-7Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_7448.png,4940583284,2025-11-16T01:19:23Z,Engineering,POL-SUP-1Y
data-lake-bucket,finance-bucket/reports/invoice_7449.pdf,8355503944,2024-07-11T19:44:06Z,Operations,POL-HR-5Y
legal-bucket,engineering-bucket/builds/artifact_7450.jar,12281667232,2021-07-14T06:43:21Z,Engineering,POL-LGL-7Y
data-lake-bucket,finance-bucket/reports/invoice_7451.pdf,4293338132,2022-08-14T11:01:52Z,Finance,POL-ANL-1Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7452.png,15429736570,2021-12-15T18:28:42Z,Support,POL-OPS-2Y
finance-bucket,marketing-bucket/assets/2023/brand_logo_7453.png,14689246424,2022-11-06T04:26:20Z,HR,POL-SAL-2Y
finance-bucket,legal-bucket/contracts/agreement_7454.pdf,15498777693,2021-10-31T03:28:44Z,Support,POL-OPS-2Y
hr-bucket,legal-bucket/contracts/agreement_7455.pdf,3492328409,2024-11-10T21:16:50Z,Marketing,POL-SUP-1Y
engineering-bucket,marketing-bucket/assets/2023/brand_logo_7456.png,18890271927,2025-10-02T23:56:12Z,Finance,POL-OPS-2Y
legal-bucket,engineering-bucket/builds/artifact_7457.jar,9435865381,2022-12-31T03:21:20Z,Analytics,POL-IT-5Y
devops-bucket,support-bucket/tickets/case_7458.json,1350920389,2020-01-18T16:44:24Z,Finance,POL-IT-5Y
hr-bucket,sales-bucket/presentations/deck_7459.pptx,12795402659,2022-12-17T02:59:45Z,Support,POL-LGL-7Y
engineering-bucket,support-bucket/tickets/case_7460.json,9340923643,2025-09-01T10:58:10Z,Legal,POL-FIN-7Y
sales-bucket,marketing-bucket/assets/2023/brand_logo_7461.png,18066665180,2025-02-09T14:11:15Z,Operations,POL-FIN-7Y
support-bucket,finance-bucket/reports/invoice_7462.pdf,16771126622,2023-02-17T18:38:38Z,Support,POL-FIN-7Y
hr-bucket,marketing-bucket/assets/2023/brand_logo_7463.png,5397169627,2025-05-05T02:01:25Z,Analytics,POL-SAL-2Y
hr-bucket,support-bucket/tickets/case_7464.json,15048448626,2025-02-12T18:54:39Z,Legal,POL-ENG-3Y
marketing-bucket,hr-bucket/files/employee_7465.docx,17857992069,2023-06-18T07:52:28Z,Finance,POL-HR-5Y
hr-bucket,analytics-bucket/raw/events_7466.parquet,14954560903,2021-11-04T13:57:05Z,Marketing,POL-OPS-2Y
marketing-bucket,sales-bucket/presentations/deck_7467.pptx,8603088791,2020-11-03T00:55:50Z,Sales,POL-ANL-1Y
support-bucket,analytics-bucket/raw/events_7468.parquet,9320398965,2021-02-28T20:21:18Z,Marketing,POL-MKT-3Y
marketing-bucket,support-bucket/tickets/case_7469.json,7751157950,2020-11-15T07:03:14Z,Finance,POL-ENG-3Y
analytics-bucket,analytics-bucket/raw/events_7470.parquet,10490169581,2023-11-23T18:33:00Z,Legal,POL-HR-5Y
analytics-bucket,legal-bucket/contracts/agreement_7471.pdf,9447346809,2020-08-02T01:03:50Z,Analytics,POL-ANL-1Y
finance-bucket,analytics-bucket/raw/events_7472.parquet,8271259215,2025-12-18T23:50:13Z,Analytics,POL-IT-5Y
